t_ms,roll,pitch,altitude,vz,m1,m2,m3,m4,throttle,p_roll,i_roll,d_roll,p_pitch,i_pitch,d_pitch,corr_roll,corr_pitch,scenario
22080.1,0.0,0.0,0.4037,0.0567,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22097.0,0.0,0.0,0.4042,0.0566,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22113.7,0.0,0.0,0.4048,0.0564,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22130.9,0.0,0.0,0.4054,0.0563,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22147.4,0.0,0.0,0.4059,0.0562,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22164.5,0.0,0.0,0.4065,0.056,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22180.8,0.0,0.0,0.4071,0.0559,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22197.1,0.0,0.0,0.4076,0.0558,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22214.1,0.0,0.0,0.4082,0.0557,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22231.2,0.0,0.0,0.4087,0.0555,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22247.7,0.0,0.0,0.4093,0.0554,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22263.6,0.0,0.0,0.4098,0.0553,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22279.0,0.0,0.0,0.4104,0.0552,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22295.5,0.0,0.0,0.4109,0.0551,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22311.5,0.0,0.0,0.4115,0.055,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22327.6,0.0,0.0,0.412,0.0549,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22343.0,0.0,0.0,0.4126,0.0548,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22359.2,0.0,0.0,0.4131,0.0547,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22376.4,0.0,0.0,0.4137,0.0546,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22393.6,0.0,0.0,0.4142,0.0545,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22409.8,0.0,0.0,0.4148,0.0544,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22426.5,0.0,0.0,0.4153,0.0543,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22442.7,0.0,0.0,0.4158,0.0542,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22459.1,0.0,0.0,0.4164,0.0541,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22476.4,0.0,0.0,0.4169,0.054,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22493.4,0.0,0.0,0.4175,0.0539,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22509.8,0.0,0.0,0.418,0.0538,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22526.9,0.0,0.0,0.4185,0.0537,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22544.0,0.0,0.0,0.4191,0.0536,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22561.2,0.0,0.0,0.4196,0.0536,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22577.8,0.0,0.0,0.4202,0.0535,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22593.9,0.0,0.0,0.4207,0.0534,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22611.1,0.0,0.0,0.4212,0.0533,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22628.2,0.0,0.0,0.4218,0.0532,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22645.6,0.0,0.0,0.4223,0.0532,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22661.2,0.0,0.0,0.4228,0.0531,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22678.1,0.0,0.0,0.4233,0.053,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22695.2,0.0,0.0,0.4239,0.053,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22712.3,0.0,0.0,0.4244,0.0529,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22729.5,0.0,0.0,0.4249,0.0528,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22745.6,0.0,0.0,0.4255,0.0527,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22762.6,0.0,0.0,0.426,0.0527,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22778.1,0.0,0.0,0.4265,0.0526,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22795.1,0.0,0.0,0.427,0.0525,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22812.0,0.0,0.0,0.4276,0.0525,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22828.4,0.0,0.0,0.4281,0.0524,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22844.5,0.0,0.0,0.4286,0.0524,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22860.5,0.0,0.0,0.4291,0.0523,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22875.8,0.0,0.0,0.4297,0.0522,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22893.0,0.0,0.0,0.4302,0.0522,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22910.5,0.0,0.0,0.4307,0.0521,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22926.6,0.0,0.0,0.4312,0.0521,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22943.6,0.0,0.0,0.4317,0.052,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22959.0,0.0,0.0,0.4323,0.052,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22976.1,0.0,0.0,0.4328,0.0519,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
22993.2,0.0,0.0,0.4333,0.0519,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23010.4,0.0,0.0,0.4338,0.0518,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23026.6,0.0,0.0,0.4343,0.0518,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23042.5,0.0,0.0,0.4348,0.0517,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23058.5,0.0,0.0,0.4354,0.0517,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23074.2,0.0,0.0,0.4359,0.0516,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23091.1,0.0,0.0,0.4364,0.0516,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23108.3,0.0,0.0,0.4369,0.0515,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23125.5,0.0,0.0,0.4374,0.0515,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23141.2,0.0,0.0,0.4379,0.0514,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23158.5,0.0,0.0,0.4385,0.0514,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23174.6,0.0,0.0,0.439,0.0514,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23190.7,0.0,0.0,0.4395,0.0513,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23206.9,0.0,0.0,0.44,0.0513,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23223.8,0.0,0.0,0.4405,0.0512,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23240.9,0.0,0.0,0.441,0.0512,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23258.3,0.0,0.0,0.4415,0.0512,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23274.5,0.0,0.0,0.442,0.0511,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23290.6,0.0,0.0,0.4426,0.0511,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23306.7,0.0,0.0,0.4431,0.051,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23322.8,0.0,0.0,0.4436,0.051,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23338.8,0.0,0.0,0.4441,0.051,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23355.8,0.0,0.0,0.4446,0.0509,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23372.0,0.0,0.0,0.4451,0.0509,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23389.1,0.0,0.0,0.4456,0.0509,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23405.4,0.0,0.0,0.4461,0.0508,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23422.5,0.0,0.0,0.4466,0.0508,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23438.4,0.0,0.0,0.4471,0.0508,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23456.0,0.0,0.0,0.4476,0.0472,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23471.7,0.0,0.0,0.448,0.0437,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23487.9,0.0,0.0,0.4484,0.0403,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23505.0,0.0,0.0,0.4488,0.0369,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23521.6,0.0,0.0,0.4491,0.0336,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23537.6,0.0,0.0,0.4495,0.0303,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23553.6,0.0,0.0,0.4497,0.0271,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23569.9,0.0,0.0,0.45,0.024,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23587.0,0.0,0.0,0.4502,0.0209,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23604.0,0.0,0.0,0.4504,0.0179,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23621.2,0.0,0.0,0.4505,0.0149,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23638.4,0.0,0.0,0.4506,0.012,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23655.5,0.0,0.0,0.4507,0.0091,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23671.3,0.0,0.0,0.4508,0.0063,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23688.4,0.0,0.0,0.4508,0.0035,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23705.5,0.0,0.0,0.4508,0.0008,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23721.7,0.0,0.0,0.4508,-0.0019,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23737.6,0.0,0.0,0.4508,-0.0045,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23753.8,0.0,0.0,0.4507,-0.007,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23770.8,0.0,0.0,0.4506,-0.0096,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23787.8,0.0,0.0,0.4505,-0.012,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23804.7,0.0,0.0,0.4503,-0.0145,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23820.5,0.0,0.0,0.4502,-0.0169,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23836.7,0.0,0.0,0.45,-0.0192,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23852.1,0.0,0.0,0.4497,-0.0215,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23869.0,0.0,0.0,0.4495,-0.0238,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23886.0,0.0,0.0,0.4492,-0.026,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23903.1,0.0,0.0,0.449,-0.0282,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23920.0,0.0,0.0,0.4487,-0.0303,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23936.1,0.0,0.0,0.4483,-0.0324,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23952.3,0.0,0.0,0.448,-0.0345,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23968.8,0.0,0.0,0.4476,-0.0365,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
23985.8,0.0,0.0,0.4472,-0.0385,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24002.7,0.0,0.0,0.4468,-0.0405,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24018.9,0.0,0.0,0.4464,-0.0424,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24036.0,0.0,0.0,0.446,-0.0443,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24053.1,0.0,0.0,0.4455,-0.0461,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24070.1,0.0,0.0,0.445,-0.048,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24087.3,0.0,0.0,0.4445,-0.0498,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24104.4,0.0,0.0,0.444,-0.0515,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24121.5,0.0,0.0,0.4435,-0.0532,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24137.6,0.0,0.0,0.4429,-0.0549,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24153.4,0.0,0.0,0.4424,-0.0566,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24169.6,0.0,0.0,0.4418,-0.0582,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24184.8,0.0,0.0,0.4412,-0.0598,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24201.0,0.0,0.0,0.4406,-0.0614,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24217.9,0.0,0.0,0.4399,-0.0629,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24235.0,0.0,0.0,0.4393,-0.0645,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24252.1,0.0,0.0,0.4386,-0.0659,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24269.2,0.0,0.0,0.438,-0.0674,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24285.5,0.0,0.0,0.4373,-0.0688,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24301.1,0.0,0.0,0.4366,-0.0703,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24318.1,0.0,0.0,0.4359,-0.0716,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24335.4,0.0,0.0,0.4351,-0.073,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24351.5,0.0,0.0,0.4344,-0.0743,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24367.7,0.0,0.0,0.4336,-0.0757,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24383.5,0.0,0.0,0.4329,-0.0769,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24400.5,0.0,0.0,0.4321,-0.0782,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24417.4,0.0,0.0,0.4313,-0.0794,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24434.4,0.0,0.0,0.4305,-0.0807,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24450.7,0.0,0.0,0.4297,-0.0819,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24466.5,0.0,0.0,0.4288,-0.083,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24483.6,0.0,0.0,0.428,-0.0842,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24500.6,0.0,0.0,0.4271,-0.0853,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24516.5,0.0,0.0,0.4263,-0.0864,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24533.5,0.0,0.0,0.4254,-0.0875,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24549.7,0.0,0.0,0.4245,-0.0886,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24565.8,0.0,0.0,0.4236,-0.0897,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24583.2,0.0,0.0,0.4227,-0.0907,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24600.3,0.0,0.0,0.4218,-0.0917,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24616.6,0.0,0.0,0.4209,-0.0927,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24632.7,0.0,0.0,0.4199,-0.0937,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24648.9,0.0,0.0,0.419,-0.0947,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24665.9,0.0,0.0,0.418,-0.0956,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24683.2,0.0,0.0,0.4171,-0.0965,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24699.6,0.0,0.0,0.4161,-0.0974,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24715.6,0.0,0.0,0.4151,-0.0983,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24731.5,0.0,0.0,0.4141,-0.0992,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24748.5,0.0,0.0,0.4131,-0.1001,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24764.6,0.0,0.0,0.4121,-0.1009,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24780.3,0.0,0.0,0.4111,-0.1018,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24795.7,0.0,0.0,0.4101,-0.1026,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24812.0,0.0,0.0,0.409,-0.1034,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24828.6,0.0,0.0,0.408,-0.1042,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24844.5,0.0,0.0,0.4069,-0.105,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24860.7,0.0,0.0,0.4059,-0.1057,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24876.6,0.0,0.0,0.4048,-0.1065,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24892.5,0.0,0.0,0.4037,-0.1072,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24908.0,0.0,0.0,0.4027,-0.1079,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24925.1,0.0,0.0,0.4016,-0.1086,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24942.2,0.0,0.0,0.4005,-0.1093,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
24959.3,0.0,0.0,0.3994,-0.11,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manuel
